AP Inventory
AP Name,Ethernet MAC,AP IP Address,Location,Model,Controller Name,Primary Controller Name,Admin Status,Serial Number,AP Type,Secondary Controller Name,AP Mode
MTRMTR00164/04-02AI-DP_R_LAB,00:1F:64:DB:F2:37,10.15.14.22,AMIKOM_WIFI-CORNER_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513904460,CAPWAP,,FitAP
MTRMTR00164/01-01AI-DP_R_DOSEN,00:1F:64:DB:F2:43,10.15.14.77,AMIKOM_WIFI-CORNER_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513904464,CAPWAP,,FitAP
5MTR010919/01-04AI-R_AULA,00:1F:64:DB:F2:49,10.15.14.206,SMA_Al_Ma'arif_Mataram_04,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513904466,CAPWAP,,FitAP
MTRMTR00167/01-01AI-DP_RUKO,00:1F:64:DB:F2:61,10.15.15.155,Wings_Chiken_Langko,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513904474,CAPWAP,,FitAP
PTKPTK00237/01-01AI-Dlm_Cafe,00:1F:64:DB:F3:24,10.15.24.84,CAFE-LAWS_JL_VETERAN_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513904539,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00290/01-01AI-Lobby,00:1F:64:DB:F3:39,10.15.24.108,KANTOR-LPJK_JL_IMAM-BONJOL_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513904546,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00290/01-03AI-Depan_Parkir,00:1F:64:DB:F3:CC,0.0.0.0,KANTOR-LPJK_JL_IMAM-BONJOL_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00290/02-01AI-Ruang_Kantor,00:1F:64:DB:F3:D2,10.15.24.109,KANTOR-LPJK_JL_IMAM-BONJOL_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513904597,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00290/01-02AI-Koridor,00:1F:64:DB:F3:DB,0.0.0.0,KANTOR-LPJK_JL_IMAM-BONJOL_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
SELSEL00005/02-03AI-R_PSCA_S_MTI,00:1F:64:DB:F9:FC,10.15.14.196,STTP Selong _08,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513C00523,CAPWAP,,FitAP
SELSEL00005/02-02AI-DP_R_B_02,00:1F:64:DB:FA:1D,10.15.11.213,GRAHA-BEACH-SGG_EX-STTP-SLG,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513C00534,CAPWAP,,FitAP
SELSEL00005/03-01AI-DP_R_C_02,00:1F:64:DB:FA:77,10.15.14.219,STTP Selong _09,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513C00564,CAPWAP,,FitAP
SELSEL00005/03-02AI-DP_R_C_04,00:1F:64:DB:FA:89,10.15.14.157,STTP Selong _10,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513C00570,CAPWAP,,FitAP
SELSEL00005/02-01AI-DP_PERPUS,00:1F:64:DB:FB:97,10.15.14.162,STTP Selong _06,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513C00660,CAPWAP,,FitAP
PTKPTK00128/02-01CI-Dpn_R_Praktek,00:1F:64:DC:6F:CD,0.0.0.0,APOTEK-KIMIA-FARMA_JL_TANJUNGPURA_PTK,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
3BD000749/01-03CI-Pertigaan_Corpu,00:1F:64:DC:70:5D,10.15.63.7,Telkom Corpu; Pertigaan Jl. Cipedes Bandung,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C00058,CAPWAP,,FitAP
3BD000671/01-03CI-Depan_Kampus_FMIPA_UNPAD,00:1F:64:DC:71:7A,0.0.0.0,Sepanjang_Jl.Japati; Bandung,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BOOBOO00082/01-05CI-Dpn_Olivia_Salon,00:1F:64:DC:71:A1,0.0.0.0,Bangbarung Area,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
MONAS/Patung_kuda_diponegoro,00:1F:64:DC:72:7F,0.0.0.0,Monas Jakarta pusat,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
PTKPTK00165/01-01CI-Kantor_SKCK,00:1F:64:DC:72:97,10.15.23.53,POLTABES-PTK_JL_M-SOHOR_PTK,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010601P14313C00248,CAPWAP,WAC-D6-SKK,FitAP
JKTCKN00159/01-01C1-Kantor_RW_01,00:1F:64:DC:75:58,0.0.0.0,Jl. Kenari 2 Jakarta Pusat,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BOODMG00002/01-05CI-Dpn_Toko_Tobe,00:1F:64:DC:76:5D,0.0.0.0,Dramaga Bogor,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
JKTJAG00031/01-02C1-Warung_riung_&_seban_2,00:1F:64:DC:76:84,10.15.63.11,Situ Babakan,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C00583,CAPWAP,,FitAP
BOOBOO00083/01-04CI-Dpn_Kelurahan_Babakan,00:1F:64:DC:78:FA,0.0.0.0,Malabar Bogor,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
Plasa_Telkom_Jakbar,00:1F:64:DC:79:21,0.0.0.0,Not set,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BIMBIM00009/01-03CI-DP_PLASA,00:1F:64:DC:79:DB,0.0.0.0,HAL_DPN_PLASA_BIMA,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
PTKPTK00164/01-01CI-Dpn_Perpustakaan,00:1F:64:DC:7A:26,10.15.23.68,PERPUSTAKAAN-KOTA_JL_ALIANYANG_PTK,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010601P14313C00893,CAPWAP,WAC-D6-SKK,FitAP
MTRSGG00002/01-11CI-COTTAGE_SESSION4_DP_ROOM221,00:1F:64:DC:7A:29,10.15.15.119,AP_OUTDOOR_JAYAKARTA,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C00894,CAPWAP,,FitAP
BOOBOO00082/01-07CI-Dpn_RM_Lumbung_Rempah,00:1F:64:DC:7A:32,0.0.0.0,Bangbarung AREA,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
MTRMTR00168/01-09CI-BLK_BARAT_KOLAM,00:1F:64:DC:7A:65,10.15.15.194,GOLDEN_PALACE_HOTEL_AP_OUTDOOR_04,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C00914,CAPWAP,,FitAP
BOOBOO00082/01-06CI-Dpn_Rengganis,00:1F:64:DC:7A:80,0.0.0.0,Bangbarung Area,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
5MTR020091/01-09CI-Spg_Ruang_guru,00:1F:64:DC:7A:A4,10.15.15.58,SMA_Gunung_Sari_09,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C00935,CAPWAP,,FitAP
3BD000749/01-02CI-Dpn_Bebek_Komar_Corpu,00:1F:64:DC:7A:AA,10.15.63.8,Telkom Corpu; Jl. Gegerkalong Bandung,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C00937,CAPWAP,,FitAP
PTKPTK00172/01-01CI-Dpn_Cafe,00:1F:64:DC:7A:C5,10.15.23.167,WARKOP-UTAMA-RASA_JL_HIJAS_PTK,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010601P14313C00946,CAPWAP,WAC-D6-SKK,FitAP
MTRSGG00002/01-09CI-TIANG_BALIHO_DP_LOBBY,00:1F:64:DC:7A:C8,10.15.14.32,AP_OUTDOOR_JAYAKARTA_DPN_BALIHO,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C00947,CAPWAP,,FitAP
JKTJAG00031/01-01C1-Pintu_Masuk_Setu,00:1F:64:DC:7A:D4,0.0.0.0,Situ Babakan,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
PTKPTK00063/01-02CI-Dpn_Resto,00:1F:64:DC:7A:E0,10.15.21.195,RINDANG-ALAM_JL_AMPERA_PTK,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010601P14313C00955,CAPWAP,WAC-D6-SKK,FitAP
3BD000022/01-01CI-Ktr_informasi,00:1F:64:DC:7B:04,10.15.60.37,TerminalCicaheumJalan Jenderal Abdul Haris Nasution,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C00967,CAPWAP,,FitAP
KTPKTP00010/01-01AI-Dlm_Gedung,00:1F:64:DC:7B:19,10.15.23.56,STAI-AL-HAUD_KTP,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010601P14313C00974,CAPWAP,WAC-D6-SKK,FitAP
PWKPWK00019/01-01CI-Dpn_POS_Polisi,00:1F:64:DC:7B:2E,10.15.60.57,Taman Pembaharuan Purwakarta,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:01010601P14313C00981,CAPWAP,,FitAP
PWKPWK00036/01-01CI-Dpn_Kiri_Masjid,00:1F:64:DC:7B:31,10.15.60.62,Alun-Alun Purwakarta,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C00982,CAPWAP,,FitAP
JKTPSR000131/01-02CI-Parkir_Selatan,00:1F:64:DC:7B:34,0.0.0.0,Taman Mini Indonesia Indah; Jaktim,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
SMDSMD00018/01-02CI-Dpn_Ktr_Kejaksaan,00:1F:64:DC:7B:49,10.15.60.36,Alun2_Sumedang,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C00990,CAPWAP,,FitAP
KYMCKY00059/01-02CI-Gerbang_Tengah,00:1F:64:DC:7B:55,10.15.60.9,Keraton_Kasepuhan_Cirebon,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:00000000000000000000,CAPWAP,,FitAP
3BD000671/01-02CI-Pos_Satpam_Pintu_Masuk_Telkom,00:1F:64:DC:7B:5E,0.0.0.0,Sepanjang_Jl.Japati; Bandung,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
MONAS/Patung_Ikada_1,00:1F:64:DC:7B:6D,0.0.0.0,Monas Jakarta pusat,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
3BD000749/01-04CI-Dpn_Masjid_Murasallah_Corpu,00:1F:64:DC:7B:70,0.0.0.0,Telkom Corpu; Jl.Gegerkalong Bandung,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
MTRSGG00002/01-07CI-AREA_CHILDREN_PARK,00:1F:64:DC:7B:9A,10.15.15.97,AP_OUTDOOR_JAYAKARTA_TMAN-BERMAIN,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01017,CAPWAP,,FitAP
3MJL001702/01-01CI-Polresta_Majalengka,00:1F:64:DC:7B:FA,10.15.60.22,Jl.Kh_Abdul_Halim_Majalengka,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:01010601P14313C01049,CAPWAP,,FitAP
BOOBOO00082/01-03CI-Dpn_Bengkel_Las_Trimulya,00:1F:64:DC:7C:15,0.0.0.0,Bangbarung Area,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
3BD000383/01-01CI-Dpn_Kampus_Fiksi_Ganesha,00:1F:64:DC:7C:2D,0.0.0.0,Kampus_Fiksi_Ganesha; JL GATSU DEPAN KAMPUS FIKSI BANDUNG,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BDBDC00086/01-01CI-Samping_Lapang_Futsal,00:1F:64:DC:7C:69,10.15.60.56,Perumahan Bumi Asri Cimuncang,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01086,CAPWAP,,FitAP
BOOBOO00083/01-02CI-Dpn_Pondok_Malabar,00:1F:64:DC:7C:6F,10.15.61.8,Malabar Bogor,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01088,CAPWAP,,FitAP
BDUBR00002/01-01CI-Dpn_P2tel,00:1F:64:DC:7C:84,0.0.0.0,Jalan_Kaum_Kaler_Alun2_Uber,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
CMICMI00029/01-03CI-Dpn_Rumah_Dinas,00:1F:64:DC:7C:A5,10.15.60.40,JL_SRIWIJAYA_RAYA_D11_CIMAHI,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01106,CAPWAP,,FitAP
BOOBOO00084/01-01CI-Dpn_Bumi_Putera,00:1F:64:DC:7C:AE,0.0.0.0,Air Mancur Bogor,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BOOBOO00082/01-09CI-Dpn_Bank_Bumi_Arta,00:1F:64:DC:7C:C0,0.0.0.0,Bangbarung Area,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BDBDC00041/01-02CI-Dpn_Bri,00:1F:64:DC:7C:DB,10.15.60.30,Jalan_Dalem_Kaum_MasjidAgungBdg,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:01010601P14313C01124,CAPWAP,,FitAP
JKTJAG00031/01-04C1-Dekat_Sekolah,00:1F:64:DC:7C:E1,0.0.0.0,Situ Babakan,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
PWKPWK00036/01-02CI-Dpn_Kanan_Masjid,00:1F:64:DC:7C:EA,10.15.60.63,Alun-Alun Purwakarta,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01129,CAPWAP,,FitAP
SELSEL00007/01-02CI-DP_RUMAH_DINAS,00:1F:64:DC:7C:F3,10.15.15.183,OUTDOOR_PPI_TANJUNG_LUAR_AP02_RMH-DINAS,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01132,CAPWAP,,FitAP
PGNPGR00107/01-02CI-Depan_Hotel_PuriAsri,00:1F:64:DC:7D:1A,10.15.60.35,Pantai_Pangandaran,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01145,CAPWAP,,FitAP
JKTJAG00031/01-09C1-Warung_Soto,00:1F:64:DC:7D:4A,0.0.0.0,Situ Babakan,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BOOBOO00082/01-01CI-Dpn_RM.Manjabal,00:1F:64:DC:7D:50,0.0.0.0,Bangbarung Area,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
PWKPWK00013/01-01CI-Pos_Pol_Sadang,00:1F:64:DC:7D:5C,0.0.0.0,Not set,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BDBDK00033/01-01CI-Business_Park,00:1F:64:DC:7D:68,10.15.60.31,Taman Kopo Indah, Bandung,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01171,CAPWAP,,FitAP
SELSEL00007/01-01CI-DP_KANTOR_PPI,00:1F:64:DC:7D:83,10.15.15.193,AP_OUTDOOR_PPI_TANJUNG_LUAR_01,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01180,CAPWAP,,FitAP
BDBDD00068/01-03CI-Pertigaan_Jl.Diponegoro_Jl.SentoAliBasyah,00:1F:64:DC:7D:A1,0.0.0.0,Gasibu_Gd.Sate; Bandung,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
MJLMJL00050/01-01CI-Munjul_Cyber_Park,00:1F:64:DC:7D:BF,10.15.60.27,Taman Dirgantara, Jl.Abdul Halim, Majalengka,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01200,CAPWAP,,FitAP
MJLMJL00017/01-01CI-Bumi_Perkemahan_Yonif,00:1F:64:DC:7D:E6,10.15.60.4,YONIF 321 MAJALENGKA,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01213,CAPWAP,,FitAP
JKTJAG00031/01-03C1-Terminal_Bebek,00:1F:64:DC:7D:EF,10.15.63.6,Situ Babakan,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01216,CAPWAP,,FitAP
autoap,00:1F:64:DC:7D:F2,0.0.0.0,RUSAK-EKS-APOTIK-MAKMUR_JL_GAJAHMADA_PTK,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
6PTK000121/01-03CI-Gedung_Kampus_2,00:1F:64:DC:7D:FB,10.15.23.8,AKADEMI-KESEHATAN-GIGI_JL-28-OKTOBER_PTK,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010601P14313C01220,CAPWAP,WAC-D6-SKK,FitAP
MTRSGG00002/01-06CI-BLK_SWIMMING_POOL,00:1F:64:DC:7E:01,10.15.15.98,AP-OUTDOOR-JAYAKARTA,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01222,CAPWAP,,FitAP
autoap,00:1F:64:DC:7E:10,0.0.0.0,Not set,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BOOBOO00084/01-05CI-Dpn_Ayam/Bebek_PakNdut,00:1F:64:DC:7E:22,10.15.61.10,Air Mancur Bogor,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01233,CAPWAP,,FitAP
KYMCKY00059/01-03CI-Depan_Pendopo_Dalem_Agung,00:1F:64:DC:7E:2B,10.15.60.19,Keraton_Kasepuhan_Cirebon,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01236,CAPWAP,,FitAP
MTRMTR00010/01-05CI-AP_OUTDOOR_WIBRO_3,00:1F:64:DC:7E:31,0.0.0.0,AP_OUTDOOR_WIBRO_3,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
MTRMTR00168/01-08CI-BLK_TIMUR,00:1F:64:DC:7E:34,10.15.15.189,GOLDEN_PALACE_HOTEL_AP_OUTDOOR_03,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01239,CAPWAP,,FitAP
BOOBOO00083/01-03CI-Dpn_bengkel_vespa,00:1F:64:DC:7E:43,10.15.61.14,MALABAR BOGOR,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01244,CAPWAP,,FitAP
KYMCKY00059/01-01CI-Gerbang_Depan,00:1F:64:DC:7E:64,0.0.0.0,Keraton_Kasepuhan_Cirebon,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
5BIM019078/02-01CI-DP_R_KELAS,00:1F:64:DC:7E:8E,0.0.0.0,SMKN_1_Kota_Bima_03,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
BOOBOO00076/01-03CI-SPG_Hotel_TheMirah,00:1F:64:DC:7E:F1,10.15.61.13,Not set,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01302,CAPWAP,,FitAP
5MTR011093/02-02AI-DP_LABKOM,00:1F:64:DC:7E:F4,10.15.15.27,SMK_4_Mataram_04_OUTDOOR_BLKG,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01303,CAPWAP,,FitAP
JKTCPP00137/01-01CI-Dpn_Bank_BCA,00:1F:64:DC:7F:00,0.0.0.0,Jl. Cempaka Putih Raya Jakarta Selatan,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
5MTR010980/01-08CI-TIANG_SP_LAPANG_OLAHRAGA,00:1F:64:DC:7F:0F,10.15.15.120,SMUn_8_MTR_08,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01312,CAPWAP,,FitAP
MTRMTR00010/01-04CI-AP_OUTDOOR_WIBRO_2,00:1F:64:DC:7F:2A,0.0.0.0,AP_OUTDOOR_WIBRO_2,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
MTRSGG00002/01-12CI-TIANG_SP_RESTORAN,00:1F:64:DC:7F:2D,10.15.14.183,AP_OUTDOOR_JAYAKARTA_KANAN_RESTO,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01322,CAPWAP,,FitAP
KTPKTP00008/01-01CI-Pendopo_Rumah_Dinas,00:1F:64:DC:7F:30,0.0.0.0,KANTOR-BUPATI-KTP_KTP,AE6100-E2ANH2,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
BDBDD00053/01-01CI-Depan_UNPAD,00:1F:64:DC:7F:36,10.15.60.21,Sepanjang_Jl.Dipatiukur,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01325,CAPWAP,,FitAP
BOOBOO00076/01-05CI-Dpn_Taman_kencana,00:1F:64:DC:7F:3F,10.15.61.15,jalan_salak,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01328,CAPWAP,,FitAP
SELSEL00007/01-01CI-DP_KANTOR_TPI,00:1F:64:DC:7F:42,10.15.15.153,OUTDOOR_PPI_TANJUNG_LUAR,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:01010601P14313C01329,CAPWAP,,FitAP
BIMBIM00014/01-01CI-TAMAN_RIA,00:1F:64:DC:7F:45,10.15.14.41,TAMAN_RIA_BIMA,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01330,CAPWAP,,FitAP
MTRSGG00002/01-08CI-AREA_CHILDREN_PLAYGROUND,00:1F:64:DC:7F:B1,10.15.15.172,AP_OUTDOOR_JAYAKARTA_SELATAN,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01366,CAPWAP,,FitAP
BOOBOO00084/01-02CI-Dpn_Gereja_Protestan,00:1F:64:DC:7F:F3,0.0.0.0,Air Mancur Bogor,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
SMDSMD00018/01-01CI-Dpn_Masjid_Agung_SMD,00:1F:64:DC:7F:FF,10.15.60.28,ALun2_Sumedang,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01392,CAPWAP,,FitAP
BOOCPS00002/01-01CI-R_Tunggu_Golf,00:1F:64:DC:80:41,10.15.61.7,Hotel Highland Resort Park; Jl Ciapus, Bogor,AE6100-E2ANH2,WAC-AUT-JKT-JT,WAC-AUT-JKT-JT,Enabled,SN:01010601P14313C01414,CAPWAP,,FitAP
MTRMTR00168/01-07CI-POS_SATPAM_BARAT,00:1F:64:DC:80:8F,10.15.15.7,GOLDEN_PALACE_HOTEL_AP_OUTDOOR_02,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01440,CAPWAP,,FitAP
MTRSGG00002/01-10CI-COTTAGE_SESSION2_DP_ROOM211,00:1F:64:DC:80:FB,10.15.15.135,AP_OUTDOOR_JAYAKARTA,AE6100-E2ANH2,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010601P14313C01476,CAPWAP,,FitAP
