AP Inventory
AP Name,Ethernet MAC,AP IP Address,Model,Map Location,Controller Name,802.11b/g/n Status,Location
4KS005670/02-01BI-Sblh_Aula,00:1F:64:EC:A9:01,10.15.12.23,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,MAN KUDUS 2_Prambatan Kidul
SASAL00084/01-02-R.Aula,00:1F:64:EC:A9:04,10.17.20.90,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,Pesantren Edi Mancoro; Jl. Imam Bonjol Km.4 Salatiga; Aula
4KS003735/01-01BI-Dp_Kantor,00:1F:64:EC:A9:13,10.15.53.250,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK NU MIFTAHUL FALAH Jl. Raya Muria KM.07 Cendono Dawe Kudus
4SA006522/01-04BI-Resto,00:1F:64:EC:A9:19,10.17.20.76,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,BANARAN CAFE_Jl. Raya bawen-solo km 15
4PBG004537/02-01BI-Dpn_Kls_IX_C,00:1F:64:EC:A9:1F,10.15.27.85,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMPN 1 BOBOTSARI_JL. MEKARJAYA NO 8 BOBOTSARI
4DM003756/01-02BI-R_Guru-Tu,00:1F:64:EC:A9:40,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMPN 1 Gajah_Jl. Gajah-Dempet No. 19
4JPA003682/01-03BI-Dp_Perpus,00:1F:64:EC:A9:43,10.15.51.65,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU Muhamadiyah Mayong_Jl. Pegadaian Mayong
4JPA003682/02-01BI-Dp_Lab_Kmptr,00:1F:64:EC:A9:46,10.15.51.71,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU Muhamadiyah Mayong_Jl. Pegadaian Mayong
4PWT004612/01-02BI-R_Guru,00:1F:64:EC:A9:49,10.15.24.185,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK MARDIKEYA_JL. MARDIKEYA NO. 4-6 KRANJI PURWOKERTO TIMUR-PURWOKERTO
4JPA003670/01-03BI-Dp_Kls_Xii_Ips,00:1F:64:EC:A9:55,10.15.10.39,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU BOPKRI 02 KELET_Jl. Raya Kelet Keling - Jepara
4JPA003728/01-02BI-Lorong_Pntu,00:1F:64:EC:A9:58,10.15.10.24,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK Muhamadiyah 01 Keling_Jl Raya Kelet kec. Keling Jepara
4JPA003670/02-01BI-Dp_Kls,00:1F:64:EC:A9:5B,10.15.10.35,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU BOPKRI 02 KELET_Jl. Raya Kelet Keling - Jepara
4PW005597/01-02BI-Dpn_R_Lab,00:1F:64:EC:A9:61,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMAN 1 GODONG_DS MANGGARMAS GODONG
4PW003772/01-02BI-Dp_R_Lab_Kmptr,00:1F:64:EC:A9:64,10.15.11.160,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,MA YAFALAH GINGGANGTANI_JL. PERHUTANI NO. 1 GINGGANGTANI KEL. GINGGANGTANI KEC. GUBUG
4PW003774/01-02BI-Dp_R_Kls_10_A,00:1F:64:EC:A9:6A,10.15.11.161,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,MA YASPIA_JL. KAUMAN NO.2 RT.01 RW.02 KEL. NGROTO KEC. GUBUG
4BI003892/01-01BI-R_Wakepsek,00:1F:64:EC:A9:6D,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK Bhinneka Karya Simo_Jl.Tambaksegaran No 50 Simo,Boyolali
4SA003999/01-02BI-Perpus,00:1F:64:EC:A9:73,10.17.20.108,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMA NEGERI 1 TENGARAN_PROKIMAD KEMBANGSARI
4KS003735/002-01BI-Lt2_Dp-Lab-kmptr,00:1F:64:EC:A9:79,10.15.53.239,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK NU MIFTAHUL FALAH_Jl. Raya Muria KM.07 Cendono Dawe Kudus
4DM003764/01-02BI-R_Guru,00:1F:64:EC:A9:82,10.15.10.87,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,UNISFAT Demak_Jl. Diponegoro
4PW003793/01-01BI-Dp_R_Xi_Tkj_Tkr,00:1F:64:EC:A9:85,10.15.11.196,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK YAFALAH_JL. MUH. URIP RT.03 RW.03 KEL. GINGGANGTANI KEC. GUBUG
4KT003868/01-03BI-R_Multi,00:1F:64:EC:A9:9A,10.17.22.84,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 6 KLATEN_JL.DR.WAHIDIN SUDIROHUSODO 20
4PT005713/01-01BI-R_Kls_Xi,00:1F:64:EC:A9:A9,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK DIPONEGORO_Jl. Kamboja No. 01
KSKUD00032/01-02BI-Ruang_Tunggu,00:1F:64:EC:A9:AF,10.15.53.252,AE5100-E2AN2,Root Area,WAC-D4-GBL01,Up,Jl.Bahkti No.50 Kudus-Tlp.0291435587
autoap,00:1F:64:EC:A9:B5,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-GBL01,Down,Not set
4PT005711/01-01BI-R_Ktua_Pmbina_Yayasan,00:1F:64:EC:A9:B8,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK BANI MUSLIM_Jl. Terminal Sleko No.2 Semampir - Pati
4PT005712/01-01BI-Smpng_R_Guru,00:1F:64:EC:A9:BB,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK BINA TUNAS BAKTI_Jl. Sunan Ngerang 109
RSK_4SA003940/01-03BI-R_Otomotif,00:1F:64:EC:A9:BE,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK NEGERI 4_JL.PARIKESIT SALATIGA
4RB005737/01-02BI-Dp_R_Kls_2,00:1F:64:EC:A9:C1,10.15.53.126,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK ANNURONIYAH SULANG_Jl. Raya Rembang Blora Km. 14 Kemadu Sulang Rembang, Kemadu , Sulang, SULANG, KAB. REMBANG 59254
HLG_4BI003887/01-02BI-R_Kls,00:1F:64:EC:A9:C4,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMPN 1 Boyolali_Jl.Merapi No 22 Boyolali
4KS005700/02-01BI-Dp_Kls_Viig,00:1F:64:EC:A9:C7,10.15.53.109,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMP 3 KUDUS_JL. JEND. SUDIRMAN 76 KUDUS
4UNR003990/02-01BI-Kls_VIIB,00:1F:64:EC:A9:CA,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMP MARDIRAHAYU UNGARAN_JL DIPONEGORO NO 741 UNGARAN
4RB005736/01-02BI-Dp_R_Lab_Kmptr,00:1F:64:EC:A9:CD,10.15.11.66,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK AL MUBAAROK REMBANG
4UNR003973/01-01BI-R_TU,00:1F:64:EC:A9:D0,10.17.19.45,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK BINA NUSANTARA_Jl. Ki Sarino Mangun Pranoto Ungaran
4UNR003977/01-01BI-Slsr_Kls,00:1F:64:EC:A9:D3,10.17.19.11,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK WIDYA PRAJA UNGARAN_JL.GATOT SUBROTO 63 UNGARAN
autoap,00:1F:64:EC:A9:D6,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,Not set
4RB005732/01-01BI-R_Kantin,00:1F:64:EC:A9:D9,10.15.11.128,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMAN 2 REMBANG_Jl. Gajah Mada No.2 Rembang
4JPA003670/02-01BI-Dp_Kls_Xii_Ipa,00:1F:64:EC:A9:DF,10.15.10.83,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU BOPKRI 02 KELET_Jl. Raya Kelet Keling - Jepara
4PW003772/01-01BI-Dp_R_Osis,00:1F:64:EC:A9:E5,10.15.11.197,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,MA YAFALAH GINGGANGTANI_JL. PERHUTANI NO. 1 GINGGANGTANI KEL. GINGGANGTANI KEC. GUBUG
RSK_4PW005603/02-01BI-Dp_R_Kls_3,00:1F:64:EC:A9:EB,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK AT THOAT TOROH_Raya Purwodadi - Solo Km.10 SinduRejo. Toroh, Sindurejo. Toroh, TOROH, KAB. GROBOGAN 58171
4JPA003728/02-01BI-Dp_Lab_Kmptr,00:1F:64:EC:A9:EE,10.15.10.25,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK Muhamadiyah 01 Keling_Jl Raya Kelet kec. Keling Jepara
4DM003651/01-02BI-R_Tu,00:1F:64:EC:AA:00,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,MA Al Irsyad _Jl. Gajah - Dempet No. 11
4PW005611/01-01BI-Dpn_R_Guru,00:1F:64:EC:AA:03,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK Kristen Purwodadi_JL. DI Panjaitan, Purwodadi
4JPA003672/01-01BI-Dp_R_Kepsek,00:1F:64:EC:AA:27,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU ISLAM AL HIKMAH_Jl. Raya Pancur Gg.I Mayong
4SA003999/01-01BI-R_Guru,00:1F:64:EC:AA:2A,10.17.20.131,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMA NEGERI 1 TENGARAN_PROKIMAD KEMBANGSARI
4PW003795/02-01BI-Lt_Ats_R_Kls,00:1F:64:EC:AA:2D,10.15.11.94,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK YASIHA GUBUG_JL. SUHADA NO. 100 GUBUG KEL. GUBUG KEC. GUBUG
4KT003870/01-02BI-Perpus,00:1F:64:EC:AA:30,10.17.22.86,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP MUHAMMADIYAH I KLATEN_JL. PEMUDA Selatan 78 KLATEN
4KT003862/01-02BI-R_Guru,00:1F:64:EC:AA:42,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK NASIONAL KLATEN_JL. MAYOR KUSMANTO KLATEN
4PW003795/01-02BI-Dp_R_Kls_Otmtf_12,00:1F:64:EC:AA:45,10.15.11.95,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK YASIHA GUBUG_JL. SUHADA NO. 100 GUBUG KEL. GUBUG KEC. GUBUG
4BI003878/01-03BI-R_TU,00:1F:64:EC:AA:54,10.17.21.60,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMA N 2 Boyolali_Jl. Tentara Pelajar No 6 Kebonromo Tlatar Boyolali
PTKPTK00300/01-01BI-Dlm_Cafe,00:1F:64:EC:AA:5A,10.15.24.80,AE5100-E2AN2,Root Area,WAC-D6-PTK,Down,CAFE-KAPULAGE_JL_AR-HAKIM_PTK
SASAL00022/02-03BI-Slsr_Kamar,00:1F:64:EC:AA:60,10.17.20.75,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,Pondok Keluarga_&#160;Jl. Osamaliki No. 15
4UNR003976/01-02BI-R_Guru,00:1F:64:EC:AA:66,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK FARMING SUWAKUL UNGARAN_JL.MERAPI 17 SUWAKUL UNGARAN
4BI003878/01-02BI-Lab_Komp,00:1F:64:EC:AA:6C,10.17.21.35,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMA N 2 Boyolali_Jl. Tentara Pelajar No 6 Kebonromo Tlatar Boyolali
PTKPTK00271/01-01BI-Teras_RM,00:1F:64:EC:AA:6F,10.15.24.118,AE5100-E2AN2,Root Area,WAC-D6-PTK,Down,RM-KEDAI-BERINGIN_JL_AHMAD-YANI_PTK
4PW003786/01-01BI-Dpn_Lab_Kmptr,00:1F:64:EC:AA:72,10.15.51.21,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU Negeri 1 GROBOGAN jl honggokusuman no 19 kuw kec kradenan
4UNR003982/01-03BI-Perpus,00:1F:64:EC:AA:78,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMP GIRISONTA BERGAS_JL SUKARNO-HATTA KARANGJATI
4BI003888/01-01BI-Lobby,00:1F:64:EC:AA:7B,10.17.21.57,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMPN 2 Boyolali_Jl.Pandanaran No 35 Boyolali
6PTK000621/01-02BI-Dpn_Pintu_Keluar,00:1F:64:EC:AA:7E,10.15.24.10,AE5100-E2AN2,Root Area,WAC-D6-PTK,Down,BANDARA-SUPADIO_PTK
DM_4BI003887/01-01BI-R_Guru,00:1F:64:EC:AA:8A,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMPN 1 Boyolali_Jl.Merapi No 22 Boyolali
DIS_4PWT004625/01-02BI-Kelas_IXF,00:1F:64:EC:AA:93,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMP NEGERI 4 PURWOKERTO_JL. KERTAWIBAWA NO. 575 KEL. PASIRKIDUL KEC. PURWOKERTO BARAT
4BLA006586/01-02BI-R_Guru,00:1F:64:EC:AA:96,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU Katholik ST.Louis Cepu_Jl.RSU No.46 Cepu
4PT006643/01-01BI-Dpn_Panggung,00:1F:64:EC:AA:99,10.15.11.129,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,RM SAPTORENGGO_Jl. Pati Kudus KM4 Pati Tlp. 0295386049
4PT005711/03-02BI-R_Kls,00:1F:64:EC:AA:9C,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK BANI MUSLIM_Jl. Terminal Sleko No.2 Semampir - Pati
Q1-4CP005181/01-01BI-R_Guru,00:1F:64:EC:AA:A5,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK YPE CILACAP_JL. DR SUTOMO 9 CILACAP
4RB005730/02-02BI-R_Lab,00:1F:64:EC:AA:A8,10.15.52.31,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMAN 1 REMBANG_Jl. Gajahmada No.5 Rembang
4RB005733/01-02BI-Perpustakaan,00:1F:64:EC:AA:AB,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMAN 3 REMBANG_Jl. Gajah Mada No.8 Rembang
4SA003999/01-03BI-Slsr_Kls,00:1F:64:EC:AA:B1,10.17.20.151,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMA NEGERI 1 TENGARAN_PROKIMAD KEMBANGSARI
4UNR003973/02-01BI-Kls,00:1F:64:EC:AA:B7,10.17.19.21,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK BINA NUSANTARA_Jl. Ki Sarino Mangun Pranoto Ungaran
4SA003940/01-01BI-R_Elektro,00:1F:64:EC:AA:BA,10.17.20.79,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK NEGERI 2_JL.PARIKESIT SALATI
4RB006646/01-01BI-R_Hotel_Gajah_Mada,00:1F:64:EC:AA:C3,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SPBU GAJAHMADA REMBANG_Jl. Gajahmada 9A Rembang, Tlp. 0295692287
4PWT005472/01-01BI-R_Kepsek,00:1F:64:EC:AA:C9,10.15.23.14,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMAN JATILAWANG_JL. RAYA JATILAWANG, PURWOKERTO
4PW003800/01-02BI-Dp_R_Guru,00:1F:64:EC:AA:CF,10.15.11.146,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU Negeri 1 GUBUG_JL. A YANI NO. 171 GUBUG KEL. GUBUG KEC. GUBUG
4SA003951/01-03BI-R_Guru,00:1F:64:EC:AA:D5,10.17.20.65,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 8 SALATIGA_JL.ARGO TUNGGAL SALATIGA
4RB003803/03-01BI-R_Guru,00:1F:64:EC:AA:D8,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK MUHAMADYAH REMBANG_Dr. SUTOMO 47 KEL.SIDOWAYAN, KEC. REMBANG - REMBANG
KPKPN0000/01-01IA-Temporer_pameran,00:1F:64:EC:AA:E4,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D7-KPN,Down,Not set
BIBYL00019/01-01BI-Pintu_Msk,00:1F:64:EC:AA:E7,10.17.21.15,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,Taman Wisata Tlatar; Pintu_Masuk_Eko_Wisata
4BTG004110/01-02BI-R_TU,00:1F:64:EC:AA:ED,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Down,SMAN 1 Bandar Jl. Ry Sedayu KM 3/1 Batang
4BLA003823/01-01BI-R_Guru,00:1F:64:EC:AA:F0,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU Miftahul Ulum Ngawen_Jl. Raya Ngawen Blora
4DM003736/01-02BI-R_Guru,00:1F:64:EC:AA:F3,10.15.10.89,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK Pelayaran Demak_Jl. Lingkar
4JPA003739/02-01BI-Dp_R_203,00:1F:64:EC:AA:F9,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK WIKRAMA I Jepara_Jl. Kelet Ploso Km.36 Kec. Keling - Jepara
4BLA005548/01-02BI-R_Lab,00:1F:64:EC:AA:FC,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK NURUL HUDA NGAWEN_Ds.SARIMULYO, NGAWEN - BLORA
RSK_4SA003951/01-01BI-R_Kurkl,00:1F:64:EC:AB:02,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMP NEGERI 8 SALATIGA_JL.ARGO TUNGGAL SALATIGA
4UNR003974/01-01BI-R_Guru,00:1F:64:EC:AB:08,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK KANISIUS UNGARAN_JL.DIPONEGORO 101 UNGARAN
4KS005695/02-01BI-Dp_R_Guru,00:1F:64:EC:AB:0E,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK ROHMATUL UMMAH,JL. PANDEAN JEKULO
4KS003766/01-04BI-Blkng_R_Butik,00:1F:64:EC:AB:14,10.15.53.201,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK N 1 KUDUS_Jl. Ganesha II Purwosari Kudus
4KS003731/01-04BI-Dp_R_Tkr,00:1F:64:EC:AB:17,10.15.53.38,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK Muhammadiyah Prambatan Kudus_Jl. Kudus-Jepara KM.3, Prambatan Kaliwungu Kudus
4DM005575/01-01BI-R_Kepsek,00:1F:64:EC:AB:1A,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK NAHDLATUL ULAMA' RAUDLATUL MU'ALLIMIN WEDUNG_Jl. Raya Ngawen No. 25 Kec. Wedung, Desa Ngawen Kec. Wedung/Demak, WEDUNG, KAB. DEMAK 59554
4KS005673/01-01BI-Dlm_R_Guru,00:1F:64:EC:AB:1D,10.15.53.47,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SD N 3 BULUNG KULON KUDUS_DS. BULUNG KOLON, KEC. JEKULO
4DM003665/02-01BI-Aula_,00:1F:64:EC:AB:23,10.15.51.35,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,MTS N KARANGTENGAH_JL. BUYARAN GUNTUR KM. 04 KEL. PULOSARI KEC. KARANGTENGAH DEMAK
4DM003750/01-03BI-R_Kelas,00:1F:64:EC:AB:2C,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMP Negeri 2 KARANGTENGAH DESA DONOREJO KEL. DONOREJO KEC. KARANGTENGAH
4KS003697/03-01BI-Dp_Kls_Ix_2,00:1F:64:EC:AB:2F,10.15.53.75,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU NU Hasyim Asy"ari Kudus Jl. Mejobo, Mlati Kidul Kota Kudus
BLABLO-00006/01-01BI-R_Kls_Xii,00:1F:64:EC:AB:38,10.15.52.16,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK BHAKTI HUSADA BLORA_JL RAYA BLORA PURWODADI KM. 4 _GATOT SUBROTO KM 2 BLORA DS,
4BLA006637/01-01BI-Sblh_Kanan_Msjd,00:1F:64:EC:AB:3E,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,STAIM BLORA_Jl.Blora - Cepu Km 04 Jepon Blora
4KS003694/01-03BI-Dp_R_Guru,00:1F:64:EC:AB:44,10.15.53.226,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU NEGERI 2 BAE Kudus_Jl. UMK Gondangmanis, Bae Kudus
4KS003697/02-01BI-Dp_R_Bk,00:1F:64:EC:AB:47,10.15.53.148,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU NU Hasyim Asy"ari Kudus Jl. Mejobo, Mlati Kidul Kota Kudus
BLABLO-00006/01-02BI-R_Kls,00:1F:64:EC:AB:4A,10.15.52.17,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK BHAKTI HUSADA BLORA_JL RAYA BLORA PURWODADI KM. 4 _GATOT SUBROTO KM 2 BLORA DS,
4DM003699/01-02BI-R_Guru_Tu,00:1F:64:EC:AB:50,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU NURUL ULUM_JL. TRENGGULI WELAHAN KM. 02 DEMAK KEL. TRENGGULI KEC. WONOSALAM
4BLA003823/01-02BI-R_Tu,00:1F:64:EC:AB:53,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU Miftahul Ulum Ngawen_Jl. Raya Ngawen Blora
4SA003951/01-02BI-Slsr_Kls,00:1F:64:EC:AB:56,10.17.20.182,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 8 SALATIGA_JL.ARGO TUNGGAL SALATIGA
4BI003894/01-02BI-R_Staff,00:1F:64:EC:AB:5F,10.17.21.26,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK Karya Nugraha Boyolali_Jl.Sandanglawe.Sariasih,Karanggeneng,Boyolali
4SA003945/01-01BI-R_Guru,00:1F:64:EC:AB:62,10.17.20.82,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 2 SALATIGA_JL.KARTINI 26 SALATIGA
4BLA003839/01-01BI-Blkng_R_Lab,00:1F:64:EC:AB:68,10.15.11.82,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMP Negeri 4 Blora_Jl. Rembang KM.5, Tambaksari Blora
4BLA003839/01-02BI-Dp_R_Kepsek,00:1F:64:EC:AB:71,10.15.11.81,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMP Negeri 4 Blora_Jl. Rembang KM.5, Tambaksari Blora
4KT003872/01-02BI-R_Guru,00:1F:64:EC:AB:74,10.17.22.64,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,MTs NEGERI KLATEN_JALAN KI AGENG GRIBIG, GERGUNUNG, KLATEN Utara
4BI003891/01-02BI-Lab,00:1F:64:EC:AB:7A,10.17.21.6,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMAN 1 Cepogo_Jl.Raya Cepogo-Boyolali Km 8
4KS003658/02-01BI-Dp_Kls_Lab_Kls_IIC,00:1F:64:EC:AB:7D,10.15.53.4,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SD IT Al Islam Kudus_Jl. Veteran No. 8 Kudus
4DM003646/01-02BI-R_Kepsek,00:1F:64:EC:AB:80,10.15.51.24,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU negeri 2 Demak_ Kudus 182 Demak, Kel. Bintoro, Kec. Demak
4SA003944/02-01BI-Slsr_Kls,00:1F:64:EC:AB:83,10.17.20.94,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 1 SALATIGA_JL.KARTINI 24 SALATIGA
CPUCEP00008/01-02BI-R_Kls_X_A,00:1F:64:EC:AB:8F,10.15.52.21,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMA MUHAMMADIYAH CEPU RONGGOLAWE Gg KHA DAHLAN 6 BALUN CEPU KAB. BLORA
4KS005698/01-02BI-Dp_Kls_8c,00:1F:64:EC:AB:A1,10.15.12.19,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMP 1 KUDUS_JL. SUNAN MURIA NO. 10 A KUDUS
